# {'date': '2015-03-19 14_57_02.054000', 'exp_name': 'capd', 'session': '6', 'participant': '907'}
timestamp	event	value
195.32550177	screen_text	We will now perform a screen calibration.\n\nPress a button to continue.
195.325539939	flip	195.325499005
881.941513349	keypress	1
881.94027932	flip	881.940276277
882.010934317	flip	882.010928508
882.530026569	flip	882.530024356
905.343065049	flip	905.343063113
905.481958225	flip	905.481956289
905.600011949	flip	905.600009736
905.71776917	flip	905.717766958
905.822593734	flip	905.822587372
905.919157748	flip	905.919155535
906.002795466	flip	906.002793253
906.078880143	flip	906.078877931
906.176102435	flip	906.176100222
906.252493571	flip	906.252491358
906.342770484	flip	906.342768548
906.433019739	flip	906.433017803
906.52332763	flip	906.523325694
906.613606203	flip	906.61360399
906.703885882	flip	906.70388367
906.794161966	flip	906.794159753
906.884444411	flip	906.884442199
906.974721325	flip	906.974719112
907.071949148	flip	907.071947212
907.169171439	flip	907.169169226
907.266389029	flip	907.266386816
907.356668984	flip	907.356667048
907.446948387	flip	907.446946174
907.53723747	flip	907.537235534
907.634452017	flip	907.634450081
907.724730867	flip	907.724728931
907.815006397	flip	907.815004461
907.905289672	flip	907.905287736
907.995564926	flip	907.99556299
908.085845159	flip	908.085842946
908.176124008	flip	908.176122072
908.266403135	flip	908.266400922
908.356681154	flip	908.356678942
908.446961387	flip	908.446959174
908.544183125	flip	908.544181189
908.634463634	flip	908.634461421
908.724738335	flip	908.724736122
908.815018844	flip	908.815016631
908.905294098	flip	908.905291885
908.995576543	flip	908.995574607
909.085857605	flip	909.085855393
909.176132306	flip	909.176130093
909.315026035	flip	909.315024099
909.405303225	flip	909.405301012
909.495579032	flip	909.495577096
909.585857605	flip	909.585855669
909.676138114	flip	909.676136178
909.766420006	flip	909.766417794
909.856694707	flip	909.856692771
909.946976322	flip	909.946974386
910.044199167	flip	910.044197231
910.134475251	flip	910.134473315
910.245589957	flip	910.245587192
910.33586853	flip	910.335865765
910.426150146	flip	910.42614655
910.516427059	flip	910.516424293
910.613648244	flip	910.613646308
910.787240098	flip	910.787238162
910.919209746	flip	910.919207257
911.016430102	flip	911.016428166
911.106708122	flip	911.106705909
911.196989737	flip	911.196987801
911.294211475	flip	911.294209539
911.384490048	flip	911.384487835
911.474765579	flip	911.474763366
911.565047471	flip	911.565044981
911.655326044	flip	911.655323831
911.745606	flip	911.745603787
911.835883743	flip	911.835881807
911.926163699	flip	911.926161763
912.016438676	flip	912.016436463
912.106717802	flip	912.106716143
912.196998311	flip	912.196996375
912.294221156	flip	912.29421922
912.384498346	flip	912.38449641
912.474776366	flip	912.474774706
912.565056045	flip	912.565054109
912.655336554	flip	912.655334341
912.745583043	flip	912.74558083
912.8358937	flip	912.835891487
912.926173656	flip	912.926171443
913.016453335	flip	913.016451122
913.106731631	flip	913.106729419
913.197009651	flip	913.197007715
913.294232496	flip	913.29423056
913.384512175	flip	913.384510239
913.474787429	flip	913.474785493
913.565068491	flip	913.565066555
913.655343745	flip	913.655341809
913.745625914	flip	913.745623701
913.83590504	flip	913.835902827
913.926184443	flip	913.92618223
914.016462462	flip	914.01646025
914.106740482	flip	914.106738546
914.197017949	flip	914.197016013
914.29424024	flip	914.294238304
914.384520473	flip	914.384518537
914.474802641	flip	914.474800705
914.565082321	flip	914.565080385
914.655357298	flip	914.655355085
914.745633105	flip	914.745631446
914.835913338	flip	914.835911401
914.926193293	flip	914.926190804
915.016470207	flip	915.016468271
915.106751546	flip	915.10674961
915.197026523	flip	915.197024587
915.294250751	flip	915.294248814
915.384531536	flip	915.3845296
915.474810109	flip	915.474808173
915.565092278	flip	915.565090342
915.655368361	flip	915.655366149
915.745644169	flip	915.745642232
915.835925231	flip	915.835923295
915.92620491	flip	915.926202974
916.009538658	flip	916.009536722
916.099815019	flip	916.099813082
916.197040906	flip	916.197038693
916.294263197	flip	916.294261537
916.384539004	flip	916.384537068
916.47481979	flip	916.474817854
916.565098916	flip	916.56509698
916.655377212	flip	916.655375276
916.745654126	flip	916.74565219
916.835932145	flip	916.835930209
916.926212655	flip	916.926210718
917.016493717	flip	917.016491781
917.106772013	flip	917.1067698
917.197054182	flip	917.197052246
917.294272877	flip	917.294270941
917.384551727	flip	917.384549791
917.47482864	flip	917.474826704
917.55122116	flip	917.551219223
917.641500286	flip	917.64149835
917.731778582	flip	917.731776369
917.828999491	flip	917.828997554
917.926225931	flip	917.926223718
918.002615961	flip	918.002614024
918.079002118	flip	918.079000182
918.176228835	flip	918.176226622
918.266505195	flip	918.266503259
918.342896884	flip	918.342894948
918.433172138	flip	918.433169649
918.523453477	flip	918.523451265
918.613829685	flip	918.61382443
918.70400924	flip	918.704007581
918.794384342	flip	918.794377981
918.884567769	flip	918.884565556
918.974842746	flip	918.97484081
919.065124638	flip	919.065122702
919.155405701	flip	919.155403765
919.245683444	flip	919.245680955
919.335962293	flip	919.335960081
919.426239483	flip	919.426237547
919.516518333	flip	919.51651612
919.606799395	flip	919.606797183
919.70402141	flip	919.704019474
919.773468275	flip	919.773466339
919.842910161	flip	919.842908225
919.912355919	flip	919.912353983
919.988747332	flip	919.988745119
920.065137638	flip	920.065135702
920.134580354	flip	920.134578418
920.204023346	flip	920.20402141
920.273469104	flip	920.273467168
920.349860794	flip	920.349858581
920.426248334	flip	920.426246398
920.502638641	flip	920.502636428
920.592917767	flip	920.592915831
920.68319634	flip	920.683194404
920.773476572	flip	920.773474636
920.863752103	flip	920.86374989
920.954032888	flip	920.954030952
921.030421812	flip	921.030419599
921.12070481	flip	921.120702874
921.210980341	flip	921.210978405
921.308201526	flip	921.30819959
921.405428519	flip	921.405426306
921.495704879	flip	921.495702943
921.585984559	flip	921.585982623
921.65543004	flip	921.655428104
921.745705018	flip	921.745702805
921.815153818	flip	921.815151606
921.891544125	flip	921.891542189
921.981787571	flip	921.981785635
922.072065591	flip	922.072063655
922.162376801	flip	922.162374589
922.252658693	flip	922.252656481
922.342937543	flip	922.342935607
922.433212244	flip	922.433210307
922.523492199	flip	922.523490263
922.613772985	flip	922.613770772
922.704051835	flip	922.704049899
922.794327918	flip	922.794325982
922.863775613	flip	922.8637734
922.933217499	flip	922.933215563
923.002665193	flip	923.002663257
923.072110121	flip	923.072107909
923.141558646	flip	923.141556433
923.218014503	flip	923.218006206
923.294333173	flip	923.294330961
923.384619214	flip	923.384615065
923.454064696	flip	923.454062207
923.523502433	flip	923.523499944
923.592950404	flip	923.592945979
923.704062345	flip	923.704060409
923.794349769	flip	923.794347833
923.891564316	flip	923.891562103
924.009704611	flip	924.009702951
924.120735511	flip	924.120733299
924.217958633	flip	924.21795642
924.3151812	flip	924.315178988
924.391635675	flip	924.391627931
924.467957111	flip	924.467955175
924.55820277	flip	924.558200558
924.655461571	flip	924.655459635
924.745739314	flip	924.745737102
924.836017887	flip	924.836015675
924.926296737	flip	924.926294524
925.016577799	flip	925.016575587
925.106855266	flip	925.10685333
925.204075898	flip	925.204073962
925.294356683	flip	925.294354747
925.384636363	flip	925.384634427
925.474911893	flip	925.474909957
925.565195445	flip	925.565193509
925.655474571	flip	925.655472635
925.745751761	flip	925.745749825
925.836027845	flip	925.836025908
925.92630863	flip	925.926306694
926.016584161	flip	926.016581948
926.106864393	flip	926.106862457
926.204088621	flip	926.204086685
926.294368853	flip	926.294366641
926.384643831	flip	926.384641618
926.47492434	flip	926.474922403
926.565204019	flip	926.565202083
926.655483145	flip	926.655480932
926.745760612	flip	926.745758399
926.836038078	flip	926.836036142
926.926324949	flip	926.926322736
927.016596884	flip	927.016594671
927.106872138	flip	927.106869925
927.204098578	flip	927.204096642
927.294376598	flip	927.294374662
927.384656554	flip	927.384654617
927.474932914	flip	927.474930978
927.544376736	flip	927.5443748
927.613824707	flip	927.613822771
927.683270465	flip	927.683268529
927.752712075	flip	927.752710138
927.829103764	flip	927.829101551
927.905495453	flip	927.90549324
927.974938722	flip	927.974936786
928.044381714	flip	928.044379778
928.113830515	flip	928.113828302
928.204107429	flip	928.204105216
928.29439015	flip	928.294388214
928.384667617	flip	928.384665404
928.474944807	flip	928.474942594
928.565220891	flip	928.565218678
928.655498911	flip	928.655496698
928.745780526	flip	928.745778313
928.836058822	flip	928.836056886
928.926337948	flip	928.926336012
929.016616521	flip	929.016614585
929.106902839	flip	929.106900903
929.204116833	flip	929.20411462
929.294399278	flip	929.294397342
929.384674532	flip	929.384672596
929.495786749	flip	929.495784813
929.586069471	flip	929.586067535
929.676343895	flip	929.676341959
929.766622191	flip	929.766619979
929.863849185	flip	929.863847249
929.954125268	flip	929.954123056
930.044406054	flip	930.044403565
930.134681308	flip	930.134679372
930.224963753	flip	930.224961541
930.315237901	flip	930.315235688
930.405518963	flip	930.405517027
930.495800855	flip	930.495798919
930.586077215	flip	930.586075003
930.676353576	flip	930.67635164
930.766635468	flip	930.766633255
930.863858036	flip	930.863856099
930.954137992	flip	930.954135779
931.044417118	flip	931.044415182
931.134692648	flip	931.134690435
931.224970945	flip	931.224969008
931.315252837	flip	931.3152509
931.405531133	flip	931.405529197
931.49580694	flip	931.495804727
931.606900903	flip	931.606898137
931.704147534	flip	931.704145044
931.794425554	flip	931.794423064
931.912480383	flip	931.912478447
932.044422926	flip	932.04442099
932.169428942	flip	932.169427006
932.301372868	flip	932.301371208
932.433321495	flip	932.433319559
932.551376048	flip	932.551374112
932.683323017	flip	932.683321081
932.836106672	flip	932.836102523
932.94026632	flip	932.940264384
933.016656073	flip	933.016653861
933.11388196	flip	933.113879748
933.20416164	flip	933.204159427
933.294438277	flip	933.29443634
933.412497255	flip	933.412495319
933.502777764	flip	933.502775828
933.593049422	flip	933.593047486
933.669442771	flip	933.669440835
933.766663956	flip	933.76666202
933.863892056	flip	933.86389012
933.954169799	flip	933.954167863
934.044444776	flip	934.04444284
934.134724732	flip	934.134722796
934.225004688	flip	934.225002752
934.315283538	flip	934.315281602
934.405557409	flip	934.405555473
934.495839854	flip	934.495837641
934.586120086	flip	934.58611815
934.676395064	flip	934.676393128
934.794457638	flip	934.794455425
934.884734828	flip	934.884732615
934.975011188	flip	934.975008975
935.065289484	flip	935.065287272
935.155566398	flip	935.155564462
935.245848013	flip	935.245846077
935.336124373	flip	935.336122437
935.426405989	flip	935.426404053
935.516683456	flip	935.516681243
935.61390713	flip	935.613905194
935.704187086	flip	935.704184873
935.794465105	flip	935.794462893
935.884744785	flip	935.884742849
935.975020039	flip	935.975018103
936.065301931	flip	936.065299995
936.155580504	flip	936.155578291
936.245863779	flip	936.245861843
936.336133501	flip	936.336131565
936.426415393	flip	936.426413457
936.509715121	flip	936.509712908
936.5999948	flip	936.599992864
936.690304351	flip	936.690302138
936.780587626	flip	936.78058569
936.870861773	flip	936.870859837
936.981979246	flip	936.981975927
937.093083996	flip	937.093080123
937.183368654	flip	937.183366441
937.27364612	flip	937.273644184
937.363924416	flip	937.363922757
937.454204649	flip	937.454202713
937.54447935	flip	937.544477414
937.634761518	flip	937.634759859
937.725040368	flip	937.725038432
937.815318111	flip	937.815316175
937.905597514	flip	937.905595854
937.99587581	flip	937.995873874
938.113938937	flip	938.113935342
938.231990724	flip	938.231988512
938.322270127	flip	938.322268191
938.412547041	flip	938.412544828
938.50282589	flip	938.502823954
938.613937001	flip	938.613934235
938.725050602	flip	938.725048665
938.836163372	flip	938.836161436
938.96116358	flip	938.961161644
939.086164064	flip	939.086162128
939.176443466	flip	939.176441254
939.266726188	flip	939.266724252
939.36394599	flip	939.363944054
939.454222074	flip	939.454220138
939.544500924	flip	939.544498987
939.634781986	flip	939.63478005
939.725061665	flip	939.725059729
939.815337472	flip	939.815335536
939.905615492	flip	939.905613556
939.995898214	flip	939.995896278
940.086175127	flip	940.086173191
940.176453977	flip	940.176452041
940.27364529	flip	940.273643354
940.370902985	flip	940.370901049
940.468126659	flip	940.468124446
940.565345078	flip	940.565343142
940.66257705	flip	940.662575114
940.759795193	flip	940.759793257
940.85702025	flip	940.857018314
940.961185153	flip	940.961183217
941.058406615	flip	941.058404679
941.162572901	flip	941.162570965
941.259796299	flip	941.259794363
941.357018314	flip	941.357016378
941.454246967	flip	941.454245031
941.544525816	flip	941.54452388
941.641747831	flip	941.641745895
941.732027787	flip	941.732025574
941.822307743	flip	941.822305807
941.91258355	flip	941.912581337
942.002860187	flip	942.002858527
942.09313959	flip	942.093137654
942.183419546	flip	942.183417609
942.273698948	flip	942.273696736
942.363978628	flip	942.363976415
942.461200089	flip	942.461198153
942.558421551	flip	942.558419615
942.66259088	flip	942.662588943
942.752870282	flip	942.752868346
942.843114835	flip	942.843112622
943.079263493	flip	943.079261557
943.211204929	flip	943.21120327
943.343154387	flip	943.343152451
943.475100526	flip	943.475098313
943.600069202	flip	943.600066989
943.732046595	flip	943.732044382
943.863994116	flip	943.86399218
943.988992664	flip	943.988990452
944.120940186	flip	944.12093825
944.245942053	flip	944.24593984
944.336220349	flip	944.33621869
944.419519524	flip	944.419517311
944.5098335	flip	944.509831287
944.600076117	flip	944.600074181
944.697336577	flip	944.697334641
944.794558592	flip	944.794556656
944.891780883	flip	944.891778671
944.982057244	flip	944.982055307
945.079283407	flip	945.079281194
945.197341279	flip	945.197336854
945.29456689	flip	945.294563017
945.384839378	flip	945.384836612
945.475122376	flip	945.47511961
945.586231828	flip	945.586229615
945.67651289	flip	945.676510677
945.773734628	flip	945.773732415
945.884846569	flip	945.88484408
945.975129014	flip	945.975124589
946.086238466	flip	946.086236253
946.176516209	flip	946.176514273
946.27373767	flip	946.273735734
946.364018733	flip	946.364017073
946.454296476	flip	946.45429454
946.544573666	flip	946.54457173
946.634857217	flip	946.634855005
946.725132748	flip	946.725130812
946.815413257	flip	946.815411321
946.905689064	flip	946.905687128
946.995966807	flip	946.995964871
947.086245657	flip	947.086243721
947.169584107	flip	947.169582171
947.266781782	flip	947.26677957
947.364029796	flip	947.36402786
947.475111866	flip	947.47510993
947.565417821	flip	947.565415608
947.655698883	flip	947.655696947
947.74597552	flip	947.745973584
947.836254923	flip	947.83625271
947.926536815	flip	947.926534602
948.023758	flip	948.023755787
948.114036573	flip	948.114034636
948.204315146	flip	948.204312933
948.294593442	flip	948.294591506
948.384871738	flip	948.384869802
948.475150035	flip	948.475147822
948.56543082	flip	948.565428884
948.655709117	flip	948.655707181
948.745983817	flip	948.745981881
948.836263497	flip	948.836261561
948.926556729	flip	948.926554793
949.023767957	flip	949.023766021
949.114046806	flip	949.11404487
949.204326762	flip	949.204324549
949.294601186	flip	949.294598974
949.384885568	flip	949.384883078
949.475161651	flip	949.475159715
949.565437735	flip	949.565435522
949.655719904	flip	949.655717967
949.746000689	flip	949.745998753
949.836276496	flip	949.836274007
949.926562814	flip	949.926560878
950.023779297	flip	950.023777084
950.114058146	flip	950.11405621
950.20433589	flip	950.204333953
950.294611973	flip	950.294609761
950.384890823	flip	950.38488861
950.475169672	flip	950.475167736
950.565447692	flip	950.565445479
950.655730137	flip	950.655728201
950.746005944	flip	950.746004008
950.836284794	flip	950.836282858
950.933507362	flip	950.933505426
951.023788701	flip	951.023786765
951.114067827	flip	951.114065891
951.204346123	flip	951.204344187
951.294622484	flip	951.294620271
951.384901057	flip	951.384898844
951.475184055	flip	951.475182119
951.565460692	flip	951.565458479
951.655738988	flip	951.655737052
951.746019221	flip	951.746017008
951.836296411	flip	951.836294475
951.933522021	flip	951.933519808
952.023799488	flip	952.023797552
952.114078337	flip	952.114076401
952.204357187	flip	952.204354974
952.294633547	flip	952.294631611
952.384913226	flip	952.38491129
952.475189587	flip	952.47518765
952.565468713	flip	952.565466777
952.655751435	flip	952.655749498
952.746028071	flip	952.746025859
952.829329459	flip	952.829327523
952.926563367	flip	952.926561154
953.023807509	flip	953.023805296
953.114086358	flip	953.114084422
953.204367697	flip	953.204365484
953.294647653	flip	953.29464544
953.391866625	flip	953.391864689
953.4890903	flip	953.489088363
953.586315357	flip	953.586313144
953.683539308	flip	953.683537372
953.773818157	flip	953.773816221
953.86409756	flip	953.864095347
953.954373644	flip	953.954371431
954.044651663	flip	954.044649451
954.169683678	flip	954.169681466
954.266878864	flip	954.266876375
954.364103368	flip	954.364101432
954.454377792	flip	954.454375856
954.544660238	flip	954.544658302
954.634939087	flip	954.634936875
954.725215171	flip	954.725213235
954.815492361	flip	954.815490425
954.905775083	flip	954.90577287
954.99605006	flip	954.996048124
955.086329463	flip	955.08632725
955.183554797	flip	955.183552584
955.273828944	flip	955.273827008
955.364111666	flip	955.364109453
955.454390515	flip	955.454388303
955.544671578	flip	955.544669365
955.634948491	flip	955.634946278
955.725223469	flip	955.725221256
955.815505637	flip	955.815503701
955.905783104	flip	955.905781168
955.996062783	flip	955.996060847
956.086340803	flip	956.086338867
956.183566966	flip	956.183564477
956.27384222	flip	956.273840008
956.364121623	flip	956.364119687
956.454402962	flip	956.454400473
956.544680982	flip	956.544678769
956.634959278	flip	956.634957065
956.725238681	flip	956.725236745
956.815511999	flip	956.815510063
956.905797763	flip	956.905795827
956.99607191	flip	956.996069974
957.086353249	flip	957.086351313
957.183572498	flip	957.183570285
957.273852731	flip	957.273850795
957.364130474	flip	957.364128261
957.454408217	flip	957.454406281
957.544687067	flip	957.544685131
957.634965086	flip	957.63496315
957.725247255	flip	957.725245042
957.815528317	flip	957.815526381
957.90580606	flip	957.905804124
957.996082697	flip	957.996080761
958.086361823	flip	958.086359611
958.183551478	flip	958.183549265
958.280809449	flip	958.280807236
958.378140162	flip	958.378129099
958.475257074	flip	958.475254861
958.565534817	flip	958.565532881
958.655812284	flip	958.655810071
958.74609141	flip	958.746089197
958.836370536	flip	958.836368323
958.933591721	flip	958.933589508
959.02387389	flip	959.023871953
959.114148867	flip	959.114146931
959.204427163	flip	959.204424951
959.308594556	flip	959.30859262
959.419709539	flip	959.419707327
959.530820374	flip	959.530818438
959.628041835	flip	959.628039899
959.725266063	flip	959.72526385
959.815546572	flip	959.815544636
959.905824039	flip	959.905822103
959.996104548	flip	959.996102612
960.086382291	flip	960.086380355
960.190551067	flip	960.190548577
960.287773358	flip	960.287771422
960.384998692	flip	960.384996202
960.475275882	flip	960.475273669
960.565551136	flip	960.565548923
960.655834134	flip	960.655831921
960.746111047	flip	960.746109111
960.836357813	flip	960.836355324
960.940560332	flip	960.94055812
961.037780964	flip	961.037778751
961.134971171	flip	961.134969235
961.225288466	flip	961.225286254
961.315560955	flip	961.315558465
961.405842293	flip	961.405840081
961.496121973	flip	961.496120037
961.593340945	flip	961.593339009
961.690567109	flip	961.690564619
961.787791059	flip	961.787789123
961.88498265	flip	961.884980437
961.975291924	flip	961.975289711
962.06557022	flip	962.065568284
962.155847134	flip	962.155845198
962.24612626	flip	962.246124324
962.343350211	flip	962.343348275
962.440573608	flip	962.440571396
962.537798942	flip	962.537797006
962.635019574	flip	962.635017638
962.725300083	flip	962.72529787
962.81557672	flip	962.815574507
962.905853633	flip	962.905851421
962.996134143	flip	962.996132206
963.09335837	flip	963.093356434
963.190582321	flip	963.190580385
963.287805995	flip	963.287804059
963.419748538	flip	963.419746325
963.516972489	flip	963.516970276
963.61419727	flip	963.614195334
963.704476119	flip	963.704473906
963.794753862	flip	963.794751926
963.885034095	flip	963.885031882
963.975315987	flip	963.975314051
964.065589581	flip	964.065587645
964.155866495	flip	964.155864559
964.246146174	flip	964.246143961
964.343371784	flip	964.343369572
964.440592416	flip	964.440590204
964.537817474	flip	964.537815537
964.635040042	flip	964.635037829
964.725317785	flip	964.725315572
964.815598017	flip	964.815595805
964.905874931	flip	964.905872995
964.996188077	flip	964.99617812
965.093378837	flip	965.093376625
965.190601959	flip	965.190599746
965.287827569	flip	965.287825356
965.385046818	flip	965.385044605
965.475328157	flip	965.475326221
965.565603964	flip	965.565602028
965.655886132	flip	965.65588392
965.746164705	flip	965.746162769
965.843387273	flip	965.843385337
965.940610118	flip	965.940607905
966.037832962	flip	966.037831026
966.13505802	flip	966.135055807
966.22533521	flip	966.225332997
966.315613783	flip	966.315611847
966.405895675	flip	966.405893185
966.496172588	flip	966.496170375
966.593391837	flip	966.593389624
966.683671793	flip	966.683669857
966.773949813	flip	966.7739476
966.864228662	flip	966.864226726
966.954511384	flip	966.954509448
967.044790787	flip	967.044788851
967.135064105	flip	967.135061892
967.22534738	flip	967.225345167
967.315622633	flip	967.315620697
967.405903972	flip	967.405902036
967.572652232	flip	967.572647254
967.704518714	flip	967.704516777
967.836442172	flip	967.836440236
967.98229981	flip	967.982297874
968.114248991	flip	968.114246226
968.239243391	flip	968.239241178
968.336444938	flip	968.336443002
968.440635287	flip	968.440633075
968.537859515	flip	968.537857302
968.648971732	flip	968.648969796
968.746194853	flip	968.746192364
968.850363906	flip	968.850361969
968.947585644	flip	968.947583431
969.058697585	flip	969.058694819
969.183702771	flip	969.183699452
969.280924785	flip	969.280920637
969.37814763	flip	969.378144864
969.489260401	flip	969.489257635
969.593425304	flip	969.593422815
969.725373655	flip	969.725371443
969.822595393	flip	969.822593181
969.919817132	flip	969.919815196
970.030996836	flip	970.030987709
970.121207922	flip	970.121205986
970.211488708	flip	970.211486495
970.287879567	flip	970.287877078
970.385099923	flip	970.385097987
970.489267592	flip	970.489265379
970.565657622	flip	970.565655686
970.648956797	flip	970.64895486
970.746222789	flip	970.746220576
970.864346212	flip	970.864337361
970.961495484	flip	970.961492995
971.058718882	flip	971.058716669
971.155942556	flip	971.15594062
971.253164848	flip	971.253162635
971.329556813	flip	971.329554601
971.405942694	flip	971.405940758
971.496227352	flip	971.49622514
971.593444112	flip	971.593442176
971.690668063	flip	971.69066585
971.787893397	flip	971.787891184
971.892063279	flip	971.892061343
972.003175773	flip	972.003173837
972.093449091	flip	972.093446878
972.190675807	flip	972.190673595
972.301789961	flip	972.301788025
972.399008933	flip	972.399006721
972.510122257	flip	972.510120321
972.628179576	flip	972.628177363
972.725401591	flip	972.725399654
972.815682653	flip	972.81568044
972.926791275	flip	972.926789339
973.024014672	flip	973.024012736
973.114295181	flip	973.114292969
973.225410995	flip	973.225408782
973.315683206	flip	973.315680993
973.405965651	flip	973.405963439
973.524025459	flip	973.524023247
973.61430099	flip	973.614299054
973.72541376	flip	973.725411548
973.815688738	flip	973.815686525
973.9059698	flip	973.905967311
974.024029608	flip	974.024027119
974.114305139	flip	974.114303202
974.211529919	flip	974.211527707
974.329588621	flip	974.329586132
974.42680787	flip	974.426805657
974.524032651	flip	974.524030714
974.635144315	flip	974.635142379
974.725421505	flip	974.725419292
974.815701184	flip	974.815699248
974.905982246	flip	974.905980034
975.010145767	flip	975.010143831
975.10737276	flip	975.107370824
975.204592562	flip	975.204590626
975.315708929	flip	975.315706716
975.405986119	flip	975.405984183
975.503210346	flip	975.50320841
975.593488089	flip	975.593486153
975.68376362	flip	975.683761407
975.774044406	flip	975.774042193
975.864324915	flip	975.864322978
975.954601828	flip	975.954599892
976.044879571	flip	976.044877359
976.155995384	flip	976.155993172
976.253182826	flip	976.25318089
976.343492376	flip	976.34349044
976.440715498	flip	976.440713285
976.537940278	flip	976.537938066
976.635165612	flip	976.635163399
976.725445015	flip	976.725443079
976.815721652	flip	976.815719439
976.906001331	flip	976.905999395
977.010169277	flip	977.010167341
977.107390738	flip	977.107388526
977.204612753	flip	977.204610817
977.294871412	flip	977.294869476
977.385169899	flip	977.385167963
977.503231643	flip	977.503229154
977.593508833	flip	977.593506067
977.690733061	flip	977.690730295
977.808756359	flip	977.808754147
977.906009905	flip	977.906007692
978.003233303	flip	978.003231367
978.093510769	flip	978.093508833
978.190735827	flip	978.190733614
978.287959501	flip	978.287957288
978.385180686	flip	978.385178473
978.475462578	flip	978.475460642
978.565740598	flip	978.565738662
978.656019724	flip	978.656017788
978.753242015	flip	978.753240079
978.843522801	flip	978.843520865
978.933801097	flip	978.933798885
979.0240805	flip	979.024078564
979.114356307	flip	979.114354371
979.204634327	flip	979.204632114
979.294916496	flip	979.294914283
979.385191196	flip	979.38518926
979.475473365	flip	979.475471152
979.565751661	flip	979.565749449
979.656030234	flip	979.656028022
979.753253079	flip	979.753251143
979.843533311	flip	979.843531099
979.933810778	flip	979.933808565
980.024086862	flip	980.024084372
980.114370966	flip	980.114368754
980.20464788	flip	980.204645667
980.294923963	flip	980.294921751
980.385203643	flip	980.385201707
980.475479726	flip	980.47547779
980.565759129	flip	980.565757193
980.656040745	flip	980.656038532
980.760205371	flip	980.760203435
980.857432088	flip	980.857429875
980.95465189	flip	980.954649678
981.04493157	flip	981.044929633
981.135209866	flip	981.135207653
981.225490375	flip	981.225488439
981.315769225	flip	981.315767288
981.406058308	flip	981.406056095
981.510216297	flip	981.510214361
981.607435269	flip	981.607433056
981.704661986	flip	981.704659496
981.794938069	flip	981.794936133
981.885217472	flip	981.885215259
981.975496045	flip	981.975494109
982.065777384	flip	982.065775448
982.156059829	flip	982.156057616
982.253279631	flip	982.253277695
982.343558204	flip	982.343556268
982.440782432	flip	982.440780219
982.538006383	flip	982.53800417
982.635225631	flip	982.635223695
982.725503375	flip	982.725501162
982.815786926	flip	982.81578499
982.906069371	flip	982.906067159
983.003285301	flip	983.003283365
983.093564151	flip	983.093561938
983.18384549	flip	983.183843277
983.274122126	flip	983.274119914
983.385236833	flip	983.385234067
983.475513747	flip	983.475510981
983.565790384	flip	983.565787894
983.663019036	flip	983.663016271
983.690792527	flip	983.690790038
983.697733203	flip	983.697731267
985.614517281	flip	985.614511196
985.62142366	flip	985.621418681
985.628400292	flip	985.628395314
985.635346223	flip	985.635341521
987.461665585	flip	987.461663926
987.468605431	flip	987.468603772
987.475551916	flip	987.475550533
988.4685999	flip	988.46859824
988.475559937	flip	988.475558554
988.482506974	flip	988.482505591
989.475575979	flip	989.475574043
989.482518591	flip	989.482517484
989.489461479	flip	989.489460097
990.836665378	flip	990.836663718
990.843642287	flip	990.843640904
991.822931447	flip	991.822925638
993.74644959	flip	993.746447654
993.753396074	flip	993.753394415
994.947853657	flip	994.947851997
994.962061658	flip	994.962059998
994.968683706	flip	994.968682323
995.96178922	flip	995.961786177
995.968732108	flip	995.968729619
995.97567721	flip	995.975674444
999.017320989	flip	999.017318776
999.031224191	flip	999.031222808
999.038173441	flip	999.038171782
1000.031243	flip	1000.03124134
1000.03818533	flip	1000.03818367
1001.09375278	flip	1001.09375112
1003.21182946	flip	1003.21182753
1004.0174272	flip	1004.01742388
1004.02436677	flip	1004.02436456
1004.70496042	screen_text	We will now determine the dynamic range of your pupil.\n\nPress a button to continue.
1004.70503068	flip	1004.704956
1009.53695143	keypress	1
1009.51745679	flip	1009.51745403
1009.5243817	flip	1009.52437921
1019.86536322	trial_id	FPDR_01
1019.87322189	play	None
1019.87529546	flip	1019.87172362
1022.87591391	stop	None
1022.87601929	trial_ok	None
1022.88635867	trial_id	FPDR_02
1022.89366997	play	None
1022.89371118	flip	1022.89256445
1025.89445465	stop	None
1025.89462254	trial_ok	None
1025.89643944	trial_id	FPDR_03
1025.90812386	play	None
1025.91524736	flip	1025.90681311
1028.91606827	stop	None
1028.91640543	trial_ok	None
1028.92617227	trial_id	FPDR_04
1028.93557291	play	None
1028.94523963	flip	1028.93431638
1031.94610369	stop	None
1031.94627075	trial_ok	None
1031.95609319	trial_id	FPDR_05
1031.96339536	play	None
1031.96352563	flip	1031.96212555
1034.96442952	stop	None
1034.96459326	trial_ok	None
1034.96602653	trial_id	FPDR_06
1034.97743243	play	None
1034.98510745	flip	1034.97640851
1037.98587912	stop	None
1037.98604065	trial_ok	None
1037.99625031	trial_id	FPDR_07
1038.00506154	play	None
1038.0051058	flip	1038.00385507
1041.0057071	stop	None
