# {'date': '2015-03-02 13_18_42.436000', 'exp_name': 'capd', 'session': '1', 'participant': '14'}
timestamp	event	value
8.97163445608	screen_text	We will now perform a screen calibration.\n\nPress a button to continue.
8.97168147614	flip	8.97162947749
21.1860445052	keypress	1
21.198666677	flip	21.1986603155
21.314939546	flip	21.3149340143
21.8461943345	flip	21.8461857602
35.0488986519	flip	35.0488931201
35.0655473495	flip	35.0655451368
35.0820995177	flip	35.0820978582
35.7321117706	flip	35.732110111
35.748764617	flip	35.7487632341
35.765448718	flip	35.7654470585
37.1487969226	flip	37.1487947099
37.1654724493	flip	37.1654702366
37.182127785	flip	37.1821258489
38.2155269649	flip	38.2155250288
38.2321579609	flip	38.2321563013
38.248828509	flip	38.2488265729
39.99887788	flip	39.9988756673
40.0155398539	flip	40.015537088
41.1489227704	flip	41.1489200045
44.2489858879	flip	44.2489828454
44.2669776998	flip	44.2669752105
45.0169570939	flip	45.0169548812
45.0323694405	flip	45.032367781
45.0490336271	flip	45.0490305846
46.0323113569	flip	46.0323094208
46.0489807987	flip	46.0489791391
47.0323890783	flip	47.0323868656
47.0489979472	flip	47.0489962876
47.0656283899	flip	47.0656267304
48.0323495261	flip	48.03234759
48.0491838147	flip	48.0491785595
48.0656397301	flip	48.0656380705
49.0823512133	flip	49.0823495538
52.6503424997	flip	52.650340287
53.6491216376	flip	53.649119978
53.6657459954	flip	53.6657443359
54.3491388967	screen_text	We will now determine the dynamic range of your pupil.\n\nPress a button to continue.
54.3491726405	flip	54.3491369606
57.6302454652	keypress	1
57.6492798463	flip	57.6492748677
57.6658732262	flip	57.66587129
67.9930424138	trial_id	FPDR_01
68.0172231722	play	None
68.0220336011	flip	68.0160731167
71.0229502157	stop	None
71.0231305515	trial_ok	None
71.0328476622	trial_id	FPDR_02
71.0506851376	play	None
71.0520025291	flip	71.0494335742
74.052773105	stop	None
74.0528853999	trial_ok	None
74.0630334357	trial_id	FPDR_03
74.0855643431	play	None
74.0919449655	flip	74.084115572
77.0927340728	stop	None
77.0929022387	trial_ok	None
77.1030867841	trial_id	FPDR_04
77.1175067308	play	None
77.1219401695	flip	77.1162131259
80.122733149	stop	None
80.1228833366	trial_ok	None
80.1329965222	trial_id	FPDR_05
80.1522197065	play	None
80.1618975416	flip	80.1509034213
83.1627842847	stop	None
83.1629516208	trial_ok	None
83.1729074275	trial_id	FPDR_06
83.2023331355	play	None
83.2118887184	flip	83.2009615326
86.2127475261	stop	None
86.2129101602	trial_ok	None
86.2230620681	trial_id	FPDR_07
86.2508741583	play	None
86.2518336441	flip	86.2497158052
89.25271043	stop	None
89.2528747236	trial_ok	None
89.2626745343	trial_id	FPDR_08
89.2843364003	play	None
89.2918396959	flip	89.2831476225
92.2926915888	stop	None
92.2928492443	trial_ok	None
92.3027577543	trial_id	FPDR_09
92.3178204929	play	None
92.3217834544	flip	92.3165365686
95.3226359004	stop	None
95.322737685	trial_ok	None
95.3499376846	flip	95.3499354719
105.352549511	trial_id	FPDR_01
105.368031558	play	None
105.371631635	flip	105.366791888
108.372475507	stop	None
108.372637311	trial_ok	None
108.391611566	trial_id	FPDR_02
108.418018862	play	None
108.421564175	flip	108.416844744
111.422229924	stop	None
111.422471939	trial_ok	None
111.433025177	trial_id	FPDR_03
111.451322342	play	None
111.451519274	flip	111.450224286
114.452188895	stop	None
114.452455803	trial_ok	None
